Subj,Class,risk_1d
1,0,8.853
2,1,8.853
3,0,8.853
4,1,8.853
5,0,8.853
6,1,0
7,0,8.853
8,0,0
9,0,-8.853
10,1,0
11,0,8.853
12,0,-8.853
13,0,8.853
14,1,0
15,0,8.853
16,1,0
17,1,8.853
18,1,0
19,0,0
20,1,0
21,1,8.853
22,1,-8.853
23,1,0
24,0,-8.853
25,1,0
26,1,8.853
27,1,0
28,0,0
29,0,-8.853
30,0,8.853
31,1,-8.853
32,1,-8.853
33,0,8.853
34,0,8.853
35,0,8.853
36,0,-8.853
37,1,0
38,1,0
39,0,0
40,0,-8.853
41,0,8.853
42,0,8.853
43,0,8.853
44,0,8.853
45,0,8.853
46,1,-8.853
47,0,8.853
48,0,8.853
49,0,8.853
50,1,8.853
51,1,8.853
52,0,-8.853
53,1,8.853
54,0,8.853
55,0,8.853
56,1,0
57,1,0
58,0,0
59,1,0
60,1,8.853
61,1,8.853
62,0,-8.853
63,1,0
64,1,8.853
65,1,8.853
66,1,8.853
67,0,8.853
68,1,-8.853
69,0,-8.853
70,0,-8.853
71,0,8.853
72,1,8.853
73,0,8.853
74,0,-8.853
75,1,0
76,0,8.853
77,0,8.853
78,1,0
79,1,8.853
80,0,0
81,1,8.853
82,0,-8.853
83,0,0
84,1,-8.853
85,1,-8.853
86,1,-8.853
87,1,-8.853
88,1,8.853
89,0,8.853
90,0,-8.853
91,0,-8.853
92,0,-8.853
93,1,8.853
94,0,8.853
95,1,8.853
96,1,-8.853
97,0,0
98,1,8.853
99,1,8.853
100,0,8.853
101,0,8.853
102,1,-8.853
103,1,0
104,1,0
105,0,8.853
106,1,0
107,0,8.853
108,1,8.853
109,1,8.853
110,0,8.853
111,0,8.853
112,0,0
113,0,8.853
114,0,8.853
115,0,0
116,1,-8.853
117,0,8.853
118,0,8.853
119,1,-8.853
120,0,0
121,1,0
122,0,-8.853
123,0,-8.853
124,0,8.853
125,0,-8.853
126,0,8.853
127,0,-8.853
128,1,8.853
129,1,0
130,0,-8.853
131,0,8.853
132,1,8.853
133,0,0
134,1,8.853
135,0,8.853
136,1,0
137,0,8.853
138,0,0
139,1,0
140,1,0
141,0,8.853
142,1,-8.853
143,1,8.853
144,1,8.853
145,0,8.853
146,1,8.853
147,1,8.853
148,1,8.853
149,1,8.853
150,0,8.853
151,1,8.853
152,1,0
153,1,8.853
154,0,8.853
155,1,0
156,1,8.853
157,1,-8.853
158,0,8.853
159,1,8.853
160,0,8.853
161,1,8.853
162,1,-8.853
163,0,0
164,1,-8.853
165,0,8.853
166,0,-8.853
167,0,0
168,0,8.853
169,0,-8.853
170,0,0
171,1,8.853
172,1,-8.853
173,0,0
174,0,8.853
175,1,8.853
176,1,8.853
177,0,-8.853
178,0,0
179,1,8.853
180,1,8.853
181,1,8.853
182,0,0
183,0,0
184,0,8.853
185,0,8.853
186,0,-8.853
187,0,8.853
188,0,8.853
189,0,8.853
190,1,8.853
191,0,-8.853
192,1,-8.853
193,0,8.853
194,0,8.853
195,1,8.853
196,0,8.853
197,1,8.853
198,0,0
199,0,8.853
200,0,-8.853
201,1,8.853
202,1,8.853
203,0,8.853
204,0,8.853
205,1,-8.853
206,1,8.853
207,1,8.853
208,1,8.853
209,0,8.853
210,1,8.853
211,1,-8.853
212,1,0
213,1,8.853
214,0,-8.853
215,0,8.853
216,1,8.853
217,1,8.853
218,1,8.853
219,0,-8.853
220,1,8.853
221,0,8.853
222,0,-8.853
223,1,8.853
224,0,8.853
225,0,-8.853
226,0,0
227,1,0
228,1,8.853
229,1,0
230,1,0
231,1,0
232,1,-8.853
233,1,8.853
234,1,8.853
235,0,0
236,0,8.853
237,1,0
238,1,8.853
239,0,0
240,1,0
241,1,8.853
242,0,8.853
243,1,-8.853
244,0,0
245,0,8.853
246,1,8.853
247,0,-8.853
248,0,8.853
249,1,-8.853
250,1,-8.853
251,0,8.853
252,0,8.853
253,0,8.853
254,1,8.853
255,0,8.853
256,1,-8.853
257,0,-8.853
258,1,0
259,1,0
260,1,0
261,0,8.853
262,1,8.853
263,0,-8.853
264,1,-8.853
265,0,0
266,1,-8.853
267,0,8.853
268,1,0
269,0,8.853
270,1,-8.853
271,0,8.853
272,0,8.853
273,1,8.853
274,0,8.853
275,1,0
276,0,8.853
277,1,8.853
278,0,8.853
279,0,8.853
280,0,8.853
281,0,-8.853
282,0,-8.853
283,0,8.853
284,1,8.853
285,1,0
286,0,8.853
287,1,-8.853
288,1,0
289,1,8.853
290,1,-8.853
291,0,-8.853
292,1,8.853
293,1,8.853
294,1,-8.853
295,0,0
296,0,8.853
297,0,8.853
298,1,8.853
299,1,8.853
300,1,-8.853
301,1,0
302,0,0
303,0,0
304,0,8.853
305,1,8.853
306,1,0
307,0,0
308,0,-8.853
309,1,-8.853
310,1,-8.853
311,0,8.853
312,1,8.853
313,1,-8.853
314,1,8.853
315,1,8.853
316,1,0
317,1,8.853
318,0,0
319,1,8.853
320,1,-8.853
321,1,8.853
322,1,0
323,0,0
324,0,8.853
325,0,8.853
326,0,0
327,0,8.853
328,1,-8.853
