Subj,Class,risk_score
1,1,-353.18
2,1,353.18
3,1,-354.824
4,1,-357.58
5,1,353.18
6,1,-357.58
7,1,353.18
8,1,353.18
9,1,353.18
10,1,353.18
11,1,355.936
12,1,353.18
13,1,-357.58
14,1,-353.18
15,1,-357.58
16,1,-350.424
17,1,351.536
18,1,353.18
19,1,-350.424
20,1,353.18
21,0,348.78
22,1,348.78
23,1,355.936
24,1,353.18
25,1,353.18
26,1,348.78
27,1,-353.18
28,1,353.18
29,1,351.536
30,1,-350.424
31,1,355.936
32,1,355.936
33,1,-354.824
34,1,353.18
35,1,353.18
36,1,353.18
37,1,353.18
38,1,353.18
39,1,-353.18
40,1,348.78
41,1,353.18
42,1,353.18
43,1,-353.18
44,1,353.18
45,1,355.936
46,1,355.936
47,1,353.18
48,1,355.936
49,1,353.18
50,1,348.78
51,1,-353.18
52,1,353.18
53,1,353.18
54,1,353.18
55,1,355.936
56,1,353.18
57,1,353.18
58,1,-357.58
59,1,353.18
60,1,-350.424
61,1,-353.18
62,1,353.18
63,1,353.18
64,1,-353.18
65,1,353.18
66,1,-353.18
67,1,351.536
68,1,353.18
69,1,348.78
70,1,-353.18
71,1,353.18
72,1,353.18
73,1,355.936
74,1,-353.18
75,1,353.18
76,1,353.18
77,1,353.18
78,1,355.936
79,1,-353.18
80,1,353.18
81,1,353.18
82,1,353.18
83,1,353.18
84,1,353.18
85,1,-350.424
86,1,353.18
87,1,355.936
88,1,-353.18
89,1,355.936
90,1,353.18
91,1,355.936
92,1,-353.18
93,1,348.78
94,1,348.78
95,1,-350.424
96,1,353.18
97,1,-353.18
98,1,348.78
99,1,348.78
100,1,353.18
101,1,353.18
102,1,355.936
103,1,355.936
104,1,355.936
105,1,353.18
106,1,355.936
107,1,353.18
108,0,353.18
109,1,-353.18
110,1,353.18
111,1,353.18
112,1,-354.824
113,1,353.18
114,1,353.18
115,1,355.936
116,1,348.78
117,1,353.18
118,1,-353.18
119,1,348.78
120,1,353.18
121,1,353.18
122,1,-353.18
123,1,348.78
124,1,-350.424
125,1,-357.58
126,1,-357.58
127,1,-350.424
128,0,355.936
129,0,353.18
130,0,353.18
131,1,-353.18
132,0,353.18
133,0,353.18
134,0,353.18
135,0,353.18
136,0,353.18
137,0,351.536
138,0,355.936
139,0,348.78
140,0,353.18
141,0,353.18
142,0,355.936
143,0,355.936
144,0,353.18
145,1,-354.824
146,0,353.18
147,1,-353.18
148,0,348.78
149,0,355.936
150,0,348.78
151,1,-353.18
152,0,353.18
153,1,-353.18
154,1,-350.424
155,0,348.78
156,0,353.18
157,1,-354.824
158,1,-357.58
159,0,353.18
160,0,355.936
161,1,-357.58
162,0,355.936
163,0,353.18
164,0,353.18
165,1,-350.424
166,0,351.536
167,0,353.18
168,0,348.78
169,0,348.78
170,0,353.18
171,0,348.78
172,1,-357.58
173,1,-354.824
174,1,-357.58
175,0,353.18
176,0,348.78
177,0,353.18
178,0,355.936
179,0,355.936
180,1,-353.18
181,0,353.18
182,0,348.78
183,1,-353.18
184,0,353.18
185,1,-357.58
186,1,-353.18
187,0,353.18
188,0,353.18
189,0,353.18
190,0,353.18
191,0,353.18
192,0,353.18
193,0,353.18
194,0,353.18
195,1,-353.18
196,0,353.18
197,0,348.78
198,0,355.936
199,0,353.18
200,0,353.18
201,0,351.536
202,0,355.936
203,1,-353.18
204,1,-350.424
205,1,-353.18
206,1,353.18
207,1,353.18
208,1,353.18
209,1,353.18
210,1,353.18
211,1,353.18
212,1,353.18
213,1,-350.424
214,1,351.536
215,1,353.18
216,1,-353.18
217,1,353.18
218,0,353.18
219,1,-350.424
220,1,-357.58
221,0,353.18
222,1,-357.58
223,0,355.936
224,0,355.936
225,0,351.536
226,0,348.78
227,1,-353.18
228,0,348.78
229,0,353.18
230,0,353.18
231,0,348.78
232,0,355.936
233,0,353.18
234,0,351.536
235,0,351.536
236,1,-354.824
237,0,353.18
238,0,355.936
239,0,348.78
240,0,353.18
241,0,355.936
242,0,355.936
243,1,-353.18
244,0,348.78
245,1,-353.18
246,0,355.936
247,0,353.18
248,1,353.18
249,1,353.18
250,1,353.18
251,1,355.936
252,1,-350.424
253,1,348.78
254,1,-357.58
255,1,348.78
256,1,353.18
257,1,-350.424
258,1,353.18
259,1,355.936
260,1,353.18
261,1,355.936
262,1,-357.58
263,1,353.18
264,1,353.18
265,1,351.536
266,1,-353.18
267,1,-357.58
268,1,-353.18
269,1,353.18
270,1,351.536
271,1,-353.18
272,1,353.18
273,1,353.18
274,1,353.18
275,1,-353.18
276,1,353.18
277,1,-353.18
278,1,355.936
279,1,353.18
280,0,355.936
281,1,355.936
282,1,-353.18
283,0,353.18
284,1,353.18
285,1,353.18
286,1,348.78
287,1,353.18
288,1,353.18
289,1,348.78
290,1,-354.824
291,1,353.18
292,1,-357.58
293,1,355.936
294,1,351.536
295,1,-353.18
296,1,355.936
297,0,348.78
298,1,355.936
299,1,353.18
300,1,355.936
301,1,348.78
302,1,355.936
303,1,353.18
304,1,353.18
305,1,353.18
306,1,353.18
307,1,348.78
308,1,353.18
309,1,353.18
310,1,355.936
311,1,355.936
312,1,348.78
313,1,353.18
314,1,348.78
315,1,-353.18
316,1,353.18
317,1,353.18
318,1,348.78
319,1,-353.18
320,1,353.18
321,1,353.18
322,1,-353.18
323,1,355.936
324,1,348.78
325,0,355.936
326,1,355.936
327,1,348.78
328,1,353.18
329,1,351.536
330,1,355.936
331,1,355.936
332,1,353.18
333,1,353.18
334,1,-353.18
335,1,348.78
336,1,353.18
337,1,-354.824
338,1,353.18
339,1,-350.424
340,1,353.18
341,0,355.936
342,1,353.18
343,1,351.536
344,1,353.18
345,1,355.936
346,1,348.78
347,1,-350.424
348,1,353.18
349,1,-353.18
350,1,353.18
351,1,348.78
352,1,-353.18
353,1,353.18
354,0,353.18
355,1,348.78
356,1,-353.18
357,1,348.78
358,1,353.18
359,0,348.78
360,1,353.18
361,1,353.18
362,1,355.936
363,1,-353.18
364,1,348.78
365,1,-350.424
366,1,348.78
367,0,353.18
368,1,353.18
369,1,348.78
370,1,353.18
371,0,355.936
372,1,348.78
373,1,353.18
374,1,-353.18
375,1,-350.424
376,1,353.18
377,1,355.936
378,1,348.78
379,1,353.18
380,1,-357.58
381,1,353.18
382,1,351.536
383,1,351.536
384,1,355.936
385,1,353.18
386,1,353.18
387,1,353.18
388,0,353.18
389,1,348.78
390,1,348.78
391,1,348.78
392,1,355.936
393,1,353.18
394,1,353.18
395,1,348.78
396,1,-353.18
397,1,353.18
398,1,-353.18
399,1,348.78
400,1,-357.58
401,1,353.18
402,1,355.936
403,1,353.18
404,1,355.936
405,1,355.936
406,1,351.536
407,1,353.18
408,1,-353.18
409,1,355.936
410,1,353.18
411,1,353.18
412,1,353.18
413,1,353.18
414,1,-353.18
415,1,-353.18
416,1,-353.18
417,0,353.18
418,0,351.536
419,0,351.536
420,0,351.536
421,0,355.936
422,0,348.78
423,0,351.536
424,0,353.18
425,0,353.18
426,1,-350.424
427,1,-353.18
428,1,-353.18
429,1,-357.58
430,1,-353.18
431,0,355.936
432,0,353.18
433,0,353.18
434,1,-354.824
435,1,-353.18
436,0,353.18
437,0,353.18
438,0,348.78
439,0,353.18
440,1,-353.18
441,0,353.18
442,0,353.18
443,0,353.18
444,0,355.936
445,1,-353.18
446,0,353.18
447,1,-353.18
448,0,353.18
449,0,353.18
450,0,353.18
451,0,355.936
452,0,353.18
453,0,353.18
454,0,348.78
455,0,348.78
456,0,355.936
457,0,353.18
458,0,348.78
459,1,-353.18
460,0,353.18
461,0,353.18
462,1,-350.424
463,0,348.78
464,1,-353.18
465,0,355.936
466,0,351.536
467,0,348.78
468,0,353.18
469,0,355.936
470,1,-353.18
471,0,353.18
472,0,348.78
473,0,353.18
474,0,353.18
475,1,-353.18
476,0,355.936
477,0,353.18
478,0,348.78
479,1,-353.18
480,1,-357.58
481,0,355.936
482,1,-353.18
483,0,355.936
484,1,-353.18
485,0,353.18
486,0,348.78
487,0,353.18
488,0,353.18
489,0,353.18
490,0,353.18
491,0,353.18
492,1,-357.58
493,0,353.18
494,0,355.936
495,0,353.18
496,0,353.18
497,0,355.936
498,0,353.18
499,0,353.18
500,0,353.18
501,0,348.78
502,0,353.18
503,0,353.18
504,0,355.936
505,0,355.936
506,1,-353.18
507,1,-357.58
508,1,-357.58
509,0,353.18
510,0,348.78
511,0,355.936
512,0,355.936
513,0,353.18
514,0,353.18
515,0,353.18
516,0,353.18
517,0,355.936
518,0,353.18
519,0,348.78
520,0,353.18
521,0,353.18
522,0,353.18
523,1,-353.18
524,0,355.936
525,0,351.536
526,0,355.936
527,1,-353.18
528,0,355.936
529,1,-357.58
530,0,353.18
531,0,353.18
532,0,353.18
533,0,355.936
534,0,348.78
535,1,-357.58
536,0,348.78
537,0,353.18
538,1,-353.18
539,0,353.18
540,0,353.18
541,0,353.18
542,0,353.18
543,1,-353.18
544,0,353.18
545,0,353.18
546,0,353.18
547,0,355.936
548,0,353.18
549,0,355.936
550,0,353.18
551,1,-353.18
552,0,351.536
553,1,-350.424
554,1,-353.18
555,1,-353.18
556,0,348.78
557,0,353.18
558,1,-357.58
559,0,348.78
560,1,-353.18
561,0,353.18
562,0,348.78
563,0,353.18
564,0,353.18
565,1,-353.18
566,0,355.936
567,0,353.18
568,1,-353.18
569,0,353.18
570,1,-350.424
571,0,353.18
572,0,355.936
573,0,353.18
574,0,353.18
575,1,-350.424
576,0,348.78
577,0,353.18
578,1,-350.424
579,0,353.18
580,0,355.936
581,1,-357.58
582,0,353.18
583,0,353.18
584,0,353.18
585,1,-357.58
586,0,355.936
587,0,353.18
588,0,355.936
589,0,353.18
590,0,355.936
591,0,353.18
592,1,-353.18
593,1,-353.18
594,0,353.18
595,0,355.936
596,0,353.18
597,1,-353.18
598,1,-354.824
599,0,348.78
600,0,353.18
601,0,353.18
602,0,353.18
603,1,-353.18
604,1,-350.424
605,0,353.18
606,0,353.18
607,0,353.18
608,1,-357.58
609,0,353.18
610,0,353.18
611,0,351.536
612,0,351.536
613,0,353.18
614,0,353.18
615,1,-353.18
616,0,348.78
617,0,348.78
618,0,353.18
619,1,-353.18
620,1,-357.58
621,1,-350.424
622,0,353.18
623,0,348.78
624,0,348.78
625,0,353.18
626,0,353.18
627,1,-357.58
628,0,353.18
629,1,-357.58
630,1,-357.58
631,0,353.18
632,0,353.18
633,1,-357.58
634,1,-350.424
635,0,351.536
636,0,348.78
637,0,353.18
638,0,353.18
639,0,355.936
640,1,-353.18
641,0,353.18
642,0,355.936
643,0,353.18
644,1,-350.424
645,0,348.78
646,1,-353.18
647,0,353.18
648,1,-357.58
649,0,355.936
650,0,353.18
651,0,355.936
652,1,-353.18
653,0,353.18
654,0,353.18
655,0,355.936
656,1,-357.58
657,0,353.18
658,1,-350.424
659,0,353.18
660,0,353.18
661,1,-353.18
662,0,355.936
663,0,353.18
664,1,-350.424
665,0,353.18
666,0,353.18
667,1,-357.58
668,0,348.78
669,1,-353.18
670,0,355.936
671,0,353.18
672,0,355.936
673,0,353.18
674,0,353.18
675,1,-353.18
676,0,353.18
677,0,353.18
678,0,355.936
679,1,-353.18
680,0,351.536
681,1,-353.18
682,0,355.936
683,0,353.18
684,0,353.18
685,1,-350.424
686,0,353.18
687,0,353.18
688,1,-350.424
689,1,-350.424
690,0,355.936
691,1,-353.18
692,1,-353.18
693,0,353.18
694,0,348.78
695,0,348.78
696,0,355.936
697,0,355.936
698,0,353.18
699,0,353.18
700,0,353.18
701,0,353.18
702,0,353.18
703,0,351.536
704,1,-350.424
705,0,353.18
706,0,355.936
707,1,-353.18
708,1,-357.58
709,1,-350.424
710,0,353.18
711,0,348.78
712,0,353.18
713,0,353.18
714,1,-353.18
715,0,353.18
716,0,355.936
717,1,-350.424
718,0,355.936
719,1,-353.18
720,0,353.18
721,1,-350.424
722,0,348.78
723,1,-353.18
724,0,353.18
725,1,-357.58
726,1,-353.18
727,0,353.18
728,0,353.18
729,1,-357.58
730,0,355.936
731,0,355.936
732,1,-353.18
733,0,353.18
734,0,353.18
735,0,355.936
736,0,353.18
737,1,-353.18
738,1,-353.18
739,0,353.18
740,1,-353.18
741,0,353.18
742,0,353.18
743,0,351.536
744,0,348.78
745,1,-353.18
746,0,355.936
747,0,353.18
748,0,355.936
749,1,-353.18
750,0,355.936
751,1,-353.18
752,0,353.18
753,0,351.536
754,0,348.78
755,0,355.936
756,0,348.78
757,1,-353.18
758,0,353.18
759,0,353.18
760,0,353.18
761,1,-353.18
762,0,355.936
763,1,-353.18
764,0,353.18
765,0,353.18
766,1,-353.18
767,0,355.936
768,1,-353.18
769,0,353.18
770,0,351.536
771,0,348.78
772,1,-357.58
773,0,353.18
774,0,353.18
775,0,355.936
776,0,353.18
777,0,353.18
778,1,-350.424
779,0,355.936
780,0,353.18
781,1,-350.424
782,1,-357.58
783,0,351.536
784,0,355.936
785,0,348.78
786,1,-357.58
787,0,353.18
