Subj,Class,risk_2d
1,1,-4.974
2,1,-4.016
3,1,3.527
4,0,-3.79
5,0,-1.165
6,1,-3.79
7,0,-4.893
8,1,16.238
9,0,19.723
10,0,-2.107
11,0,2.609
12,0,-1.184
13,1,8.764
14,0,14.75
15,1,-6.752
16,0,-7.417
17,1,-1.184
18,1,6.455
19,1,-16.299
20,0,0
21,1,4.974
22,0,1.815
23,0,-2.997
24,0,4.974
25,0,4.974
26,0,-3.501
27,1,4.893
28,0,-8.581
29,1,6.139
30,1,2.424
31,1,-11.269
32,0,-0.0810000000000004
33,0,-5.45
34,1,-4.974
35,0,-16.299
36,0,10.436
37,0,2.443
38,0,-0.260999999999999
39,1,10.436
40,1,-12.691
41,1,0.230000000000002
42,0,-3.989
43,0,-7.828
44,0,3.928
45,1,-1.184
46,1,-3.79
47,0,-10.079
48,0,4.974
49,0,2.812
50,0,15.957
51,1,-11.325
52,1,-4.893
53,0,-1.184
54,0,2.812
55,0,-13.074
56,1,-0.0810000000000004
57,1,-4.1
58,0,0.203000000000001
59,1,-8.52
60,0,-3.79
61,0,-20.311
62,1,0.828
63,0,-6.785
64,1,-1.577
65,1,-0.0619999999999998
66,1,3.546
67,0,-8.52
68,1,-10.523
69,1,-3.647
70,0,-9.867
71,0,2.087
72,0,-2.362
73,1,-8.52
74,0,2.178
75,0,-2.362
76,1,5.851
77,0,5.851
78,1,-4.665
79,1,12.31
80,1,-16.299
81,1,-0.999
82,1,-0.0810000000000004
83,0,16.152
84,0,-4.425
85,1,-3.722
86,1,-4.974
87,0,-9.867
88,0,2.026
89,0,-1.184
90,0,2.276
91,1,12.31
92,0,15.735
93,0,-7.77
94,1,-10.051
95,1,-1.184
96,0,-12.555
97,0,3.79
98,1,0.138
99,1,12.692
100,1,6.171
101,1,4.974
102,0,0.299
103,1,-0.0810000000000004
104,1,12.31
105,1,8.764
106,0,4.983
107,1,0
108,0,11.126
109,1,-11.325
110,1,2.424
111,1,-1.366
112,0,-4.974
113,0,-11.126
114,0,0.0810000000000004
115,1,-2.362
116,0,12.31
117,1,4.893
118,1,-4.727
119,0,0.138
120,0,0.0810000000000004
121,0,2.737
122,0,-8.621
