Subj,Class,risk_1d
1,1,-145.152
2,1,-153.662
3,1,-158.035
4,1,-145.152
5,1,-20.741
6,1,-162.172
7,1,-3.721
8,1,-16.368
9,1,149.289
10,1,156.918
11,1,153.662
12,1,0.651999999999996
13,1,7.858
14,1,148.408
15,1,-145.152
16,1,153.662
17,1,-162.172
18,1,7.858
19,1,-7.858
20,1,3.485
21,1,-4.602
22,1,-0.651999999999996
23,1,152.545
24,1,-12.231
25,1,-0.651999999999996
26,1,-16.368
27,1,2.604
28,1,153.662
29,1,-158.916
30,1,-145.152
31,1,7.858
32,1,149.289
33,1,153.662
34,1,-145.152
35,1,149.289
36,1,-149.525
37,1,-8.97500000000001
38,1,11.995
39,1,-149.525
40,1,11.114
41,1,-153.662
42,1,3.485
43,1,-149.525
44,1,-150.406
45,1,-1.769
46,1,-153.662
47,1,145.152
48,1,7.858
49,1,-7.858
50,1,149.289
51,1,-153.662
52,1,156.918
53,1,-153.662
54,1,-153.662
55,1,3.908
56,1,153.662
57,1,-4.602
58,1,0.651999999999996
59,1,-0.651999999999996
60,1,-162.172
61,1,162.172
62,1,16.368
63,1,145.152
64,1,153.662
65,1,7.858
66,1,16.368
67,1,-7.858
68,1,153.662
69,1,-16.368
70,1,149.289
71,1,153.662
72,1,165.428
73,1,-162.172
74,1,145.152
75,1,-4.602
76,1,-20.741
77,1,140.779
78,1,-162.172
79,1,0.651999999999996
80,1,-7.858
81,1,156.918
82,1,153.662
83,1,3.485
84,1,-153.662
85,1,149.289
86,1,-145.152
87,1,7.858
88,1,145.152
89,1,-16.368
90,1,7.858
91,1,-162.172
92,1,-16.368
93,1,11.995
94,1,16.368
95,1,-0.651999999999996
96,1,0.651999999999996
97,1,162.172
98,1,-153.662
99,1,-0.651999999999996
100,1,-153.662
101,1,-8.97500000000001
102,1,-145.152
103,1,148.408
104,1,-146.269
105,1,145.152
106,1,-7.858
107,1,-7.858
108,1,-4.602
109,1,-12.231
110,1,145.152
111,1,-7.858
112,1,3.485
113,1,156.918
114,1,-20.741
115,1,-0.651999999999996
116,1,-145.152
117,1,149.289
118,1,-5.025
119,1,16.368
120,1,-153.662
121,1,-153.662
122,1,11.114
123,1,-158.916
124,1,149.289
125,1,7.858
126,1,162.172
127,1,-153.662
128,1,-5.025
129,1,16.368
130,1,7.858
131,1,11.114
132,1,153.662
133,1,-4.602
134,1,-153.662
135,0,16.368
136,1,-162.172
137,0,0.651999999999996
138,0,157.799
139,1,-150.406
140,0,-16.368
141,0,-16.368
142,0,-1.769
143,0,16.368
144,0,-158.916
145,0,140.779
146,0,-3.721
147,1,-158.035
148,1,-154.779
149,0,149.289
150,0,153.662
151,0,0.651999999999996
152,0,162.172
153,0,156.918
154,0,-12.231
155,0,-0.651999999999996
156,0,153.662
157,0,140.779
158,0,3.908
159,0,3.485
160,0,16.368
161,0,-7.858
162,1,-145.152
163,0,0.651999999999996
164,1,-153.662
165,0,11.995
166,0,-7.858
167,0,162.172
168,0,7.858
169,0,3.485
170,1,-166.545
171,0,16.368
172,0,149.289
173,1,-153.662
174,0,145.152
175,0,11.995
176,0,153.662
177,0,16.368
178,0,149.289
179,0,161.055
180,0,153.662
181,1,-162.172
182,0,-4.602
183,0,-0.651999999999996
184,1,-153.662
185,1,-153.662
186,0,-16.368
187,0,165.428
188,1,-150.406
189,1,-146.269
190,0,-162.172
191,0,152.545
192,0,156.918
193,0,-7.858
194,1,-150.406
195,1,-153.662
196,0,19.624
197,1,-153.662
198,0,-7.858
199,1,-158.035
200,0,-153.662
201,0,145.152
202,0,-12.231
203,0,145.152
204,0,165.428
205,1,-158.035
206,1,162.172
207,0,7.858
208,1,-1.769
209,1,-4.602
210,1,-158.035
211,1,7.858
212,1,-162.172
213,1,-7.858
214,1,15.251
215,1,-13.112
216,1,-16.368
217,1,-0.651999999999996
218,1,11.995
219,1,-16.368
220,1,-7.858
221,1,162.172
222,1,-8.97500000000001
223,1,-5.025
224,1,-7.858
225,1,149.289
226,1,3.485
227,1,16.368
228,1,7.858
229,1,-158.916
230,1,-153.662
231,1,7.858
232,1,-141.896
233,1,-153.662
234,1,-153.662
235,1,11.114
236,1,7.858
237,1,7.858
238,1,7.858
239,1,-145.152
240,1,11.114
241,1,145.152
242,0,144.035
243,1,156.918
244,1,-20.741
245,1,153.662
246,1,-20.741
247,1,7.858
248,1,16.368
249,1,-158.035
250,1,157.799
251,1,-141.896
252,1,156.918
253,1,-13.112
254,1,140.779
255,1,-145.152
256,1,162.172
257,1,-4.602
258,1,7.858
259,1,140.779
260,1,153.662
261,1,11.114
262,1,-13.112
263,1,162.172
264,1,-0.651999999999996
265,1,153.662
266,1,-141.896
267,1,-12.231
268,1,-145.152
269,1,3.908
270,1,-158.916
271,1,2.604
272,1,7.858
273,1,16.368
274,1,11.995
275,1,-7.858
276,1,7.858
277,1,-13.112
278,1,148.408
279,1,-0.651999999999996
280,1,-7.858
281,1,7.858
282,1,156.918
283,1,-153.662
284,1,-7.858
285,1,-1.769
286,1,-4.602
287,1,-17.485
288,1,-7.858
289,1,-12.231
290,1,148.408
291,1,15.251
292,1,3.485
293,1,-158.035
294,1,-12.231
295,1,-153.662
296,1,145.152
297,1,7.858
298,1,-12.231
299,1,-162.172
300,1,144.035
301,1,-0.465000000000005
302,1,-0.651999999999996
303,1,-153.662
304,1,-162.172
305,1,-16.368
306,1,-153.662
307,1,-153.662
308,1,-16.368
309,1,-162.172
310,1,0.651999999999996
311,1,7.858
312,1,-17.485
313,1,3.908
314,1,-158.035
315,1,145.152
316,1,11.114
317,1,162.172
318,1,16.368
319,1,145.152
320,1,162.172
321,1,-162.172
322,1,-149.525
323,1,156.918
324,1,-141.896
325,1,7.858
326,1,15.251
327,1,156.918
328,1,162.172
329,1,-0.465000000000005
330,1,-3.721
331,1,149.289
332,1,0.651999999999996
333,1,-153.662
334,1,6.741
335,1,162.172
336,1,165.428
337,1,3.485
338,1,-153.662
339,1,-150.406
340,1,153.662
341,1,-16.368
342,1,157.799
343,1,-154.779
344,1,-16.368
345,1,-7.858
346,1,145.152
347,1,-158.035
348,1,-153.662
349,1,149.289
350,1,7.858
351,1,153.662
352,1,11.114
353,1,-145.152
354,1,162.172
355,1,-0.651999999999996
356,1,7.858
357,1,-150.406
358,1,16.368
359,1,153.662
360,1,153.662
361,1,149.289
362,1,-150.406
363,1,-20.741
364,1,-153.662
365,1,11.114
366,1,11.114
367,1,153.662
368,1,-153.662
369,1,149.289
370,1,7.858
371,1,-3.721
372,1,-0.651999999999996
373,1,-162.172
374,1,3.485
375,1,149.289
376,1,-4.602
377,1,0.651999999999996
378,1,-1.769
379,1,-16.368
380,1,-154.779
381,1,-153.662
382,1,149.289
383,1,-153.662
384,1,-149.525
385,1,-162.172
386,1,-150.406
387,1,162.172
388,1,162.172
389,1,-12.231
390,1,-3.721
391,1,0.651999999999996
392,1,16.368
393,1,-5.025
394,1,16.368
395,1,-12.231
396,1,-162.172
397,1,-7.858
398,1,145.152
399,1,-149.525
400,1,16.368
401,1,-17.485
402,1,-7.858
403,1,-13.112
404,1,-7.858
405,1,16.368
406,1,140.779
407,1,-5.025
408,1,-16.368
409,1,0.651999999999996
410,1,7.858
411,1,-153.662
412,1,3.485
413,1,-3.721
414,1,-16.368
