Subj,Class,risk_score
1,0,948.986
2,0,941.585
3,0,948.986
4,1,-932.771
5,1,-936.371
6,0,945.386
7,1,-930.584
8,1,-947.573
9,0,932.198
10,1,937.985
11,1,945.386
12,1,-947.573
13,0,928.397
14,1,-951.173
15,0,945.386
16,0,941.585
17,0,943.199
18,1,-943.772
19,0,941.585
20,0,945.386
21,0,934.184
22,0,943.199
23,0,937.985
24,1,-936.371
25,1,-930.584
26,1,-934.385
27,0,924.797
28,1,-934.385
29,1,-934.385
30,0,941.585
31,0,932.198
32,1,-936.371
33,1,-926.984
34,0,928.397
35,0,935.798
36,0,941.585
37,0,943.199
38,1,-941.786
39,0,924.797
40,1,-943.772
41,1,-945.386
42,1,-951.173
43,0,937.985
44,1,-945.386
45,0,948.986
46,1,-936.371
47,0,939.599
48,1,-937.985
49,0,934.184
50,1,-945.386
51,0,934.184
52,0,943.199
53,0,937.985
54,0,924.797
55,1,-936.371
56,1,-943.772
57,0,930.584
58,0,945.386
59,0,943.199
60,0,943.199
61,1,-932.771
62,1,-941.786
63,1,-937.985
64,1,-937.985
65,1,-937.985
66,1,-941.786
67,1,-932.771
68,0,932.198
69,1,-951.173
70,0,948.986
71,0,945.386
72,1,935.798
73,0,943.199
74,0,948.986
75,1,-936.371
76,1,-926.984
77,1,-951.173
78,0,941.585
79,1,-930.584
80,0,941.585
81,1,-951.173
82,1,-936.371
83,0,945.386
84,0,930.584
85,1,-926.984
86,0,930.584
87,1,-945.386
88,0,945.386
89,1,-940.172
90,1,-951.173
91,1,-930.584
92,1,-926.984
93,0,948.986
94,0,939.599
95,1,-930.584
96,0,939.599
97,1,-947.573
98,0,934.184
99,0,930.584
100,0,945.386
101,1,-951.173
102,0,943.199
103,0,948.986
104,0,948.986
105,1,-930.584
106,1,-940.172
107,1,-951.173
108,1,-926.984
109,1,-947.573
110,1,-936.371
111,0,934.184
112,0,943.199
113,1,-926.984
114,0,945.386
115,0,924.797
116,0,945.386
117,1,-932.771
118,1,-930.584
119,1,-926.984
120,1,-936.371
121,0,945.386
122,0,943.199
123,0,932.198
124,0,948.986
125,1,-932.771
126,1,-937.985
127,1,-947.573
128,1,-932.771
129,1,-940.172
130,0,943.199
131,0,930.584
132,1,-932.771
133,0,945.386
134,1,-941.786
135,0,937.985
136,0,937.985
137,1,932.198
138,0,935.798
139,1,-932.771
140,1,-930.584
141,0,943.199
142,1,-940.172
143,1,-930.584
144,1,-941.786
145,0,939.599
146,0,948.986
147,1,-926.984
148,0,930.584
149,0,943.199
150,0,924.797
151,0,939.599
152,1,-947.573
153,1,-941.786
154,0,932.198
155,1,-945.386
156,1,-930.584
157,0,943.199
158,1,-947.573
159,1,937.985
160,0,943.199
161,1,-930.584
162,0,943.199
163,0,945.386
164,0,939.599
165,0,945.386
166,0,948.986
167,1,-940.172
168,1,-932.771
169,1,-951.173
170,1,-926.984
171,1,-945.386
172,0,939.599
173,0,939.599
174,1,-932.771
175,1,937.985
176,1,-937.985
177,0,939.599
178,0,945.386
179,0,924.797
180,1,-932.771
181,1,-926.984
182,0,945.386
183,0,924.797
184,1,-937.985
185,0,932.198
186,1,-932.771
187,1,-947.573
188,1,-943.772
189,0,943.199
190,0,948.986
191,1,-932.771
192,1,-943.772
193,1,-936.371
194,0,945.386
195,0,941.585
196,1,-926.984
197,0,928.397
198,1,-930.584
199,0,934.184
200,0,948.986
201,0,928.397
202,0,939.599
203,0,930.584
204,0,924.797
205,1,-936.371
206,0,945.386
207,1,-926.984
208,0,943.199
209,1,-934.385
210,0,930.584
211,0,943.199
212,0,934.184
213,0,939.599
214,1,-941.786
215,0,932.198
216,0,935.798
217,1,-943.772
218,0,948.986
