Subj,Class,risk_1d
1,1,-244.757
2,1,244.757
3,0,244.757
4,0,244.757
5,0,244.757
6,1,-244.757
7,1,-244.757
8,1,244.757
9,1,-244.757
10,0,244.757
11,0,-244.757
12,1,-244.757
13,1,-244.757
14,0,244.757
15,0,244.757
16,1,-244.757
17,1,244.757
18,0,244.757
19,1,-244.757
20,1,-244.757
21,0,244.757
22,0,-244.757
23,1,-244.757
24,1,244.757
25,0,244.757
26,1,-244.757
27,0,244.757
28,0,244.757
29,0,244.757
30,1,-244.757
31,1,-244.757
32,1,244.757
33,0,-244.757
34,1,-244.757
35,0,-244.757
36,1,-244.757
37,1,-244.757
38,0,244.757
39,1,-244.757
40,0,-244.757
41,0,244.757
42,1,-244.757
43,1,-244.757
44,0,-244.757
45,0,244.757
46,1,-244.757
47,1,244.757
48,1,244.757
49,1,244.757
50,1,-244.757
51,0,244.757
52,1,-244.757
53,1,-244.757
54,0,244.757
55,0,244.757
56,0,244.757
57,0,244.757
58,1,-244.757
59,1,-244.757
60,1,244.757
61,1,244.757
62,1,-244.757
63,0,-244.757
64,1,-244.757
65,1,-244.757
66,1,-244.757
67,0,244.757
68,1,-244.757
69,1,-244.757
70,0,244.757
71,0,244.757
72,0,244.757
73,1,244.757
74,1,-244.757
75,0,-244.757
76,0,244.757
77,1,244.757
78,0,244.757
79,0,-244.757
80,0,244.757
81,1,244.757
82,0,244.757
83,1,-244.757
84,1,-244.757
85,0,244.757
86,1,-244.757
87,0,244.757
88,0,-244.757
89,0,244.757
90,1,-244.757
91,1,-244.757
92,1,244.757
93,1,-244.757
94,1,244.757
95,1,244.757
96,0,244.757
97,0,-244.757
98,1,-244.757
99,0,-244.757
100,1,-244.757
101,0,244.757
102,0,244.757
103,0,244.757
104,1,244.757
105,0,244.757
106,1,-244.757
107,0,244.757
108,1,244.757
109,0,244.757
110,1,244.757
111,1,-244.757
112,1,-244.757
113,0,244.757
114,0,244.757
115,0,244.757
116,0,244.757
117,0,-244.757
118,1,-244.757
119,1,-244.757
120,1,-244.757
121,1,-244.757
122,0,244.757
123,0,244.757
124,0,-244.757
125,1,-244.757
126,0,244.757
127,1,244.757
128,1,-244.757
129,1,-244.757
130,1,244.757
131,0,244.757
132,0,244.757
133,1,-244.757
134,0,-244.757
135,1,-244.757
136,1,-244.757
137,0,244.757
138,0,-244.757
139,0,-244.757
140,1,-244.757
141,0,244.757
142,0,-244.757
143,0,244.757
144,0,244.757
145,0,244.757
146,0,244.757
147,0,244.757
148,0,244.757
149,0,244.757
150,1,-244.757
151,1,244.757
152,1,244.757
153,1,-244.757
154,0,244.757
155,0,-244.757
156,1,-244.757
157,0,244.757
158,0,244.757
159,1,-244.757
160,1,244.757
161,1,244.757
162,0,-244.757
163,0,-244.757
164,0,244.757
165,0,244.757
166,1,-244.757
167,1,-244.757
168,0,244.757
169,0,-244.757
170,1,-244.757
171,0,244.757
172,0,244.757
173,1,-244.757
174,0,244.757
175,1,244.757
176,0,244.757
177,1,-244.757
178,1,-244.757
179,0,244.757
180,0,244.757
181,0,-244.757
182,1,-244.757
183,1,-244.757
184,0,244.757
185,0,244.757
186,1,244.757
187,0,244.757
188,1,-244.757
189,0,-244.757
190,0,244.757
191,0,244.757
192,0,244.757
193,1,-244.757
194,1,-244.757
195,1,-244.757
196,0,244.757
197,0,-244.757
198,1,244.757
199,1,244.757
200,1,-244.757
