Subj,Class,risk_2d
1,0,18.305
2,1,19.653
3,1,-38.614
4,1,23.299
5,0,16.325
6,0,-0.951000000000001
7,0,-31.732
8,0,-12.292
9,0,-38.15
10,1,58.255
11,0,49.916
12,0,-1.271
13,1,4.788
14,1,24.692
15,1,-1.132
16,1,36.48
17,1,-18.511
18,0,-21.218
19,1,-24.883
20,0,15.722
21,1,-42.301
22,0,8.472
23,0,-20.031
24,0,14.405
25,1,13.904
26,0,18.447
27,0,71.492
28,0,-32.848
29,1,-9.017
30,0,-60.721
31,1,37.452
32,1,-2.32
33,0,14.597
34,1,16.149
35,1,26.284
36,1,15.873
37,1,34.213
38,0,-9.12
39,0,38.102
40,1,0.388000000000001
41,0,-31.877
42,1,39.41
43,0,-4.315
44,1,25.33
45,0,-51.04
46,0,31.433
47,1,-42.428
48,0,-17.71
49,1,-26.174
50,0,38.093
51,1,7.86
52,1,-23.101
53,1,2.059
54,0,12.113
55,0,5.308
56,0,-28.257
57,1,9.83600000000001
58,0,37.823
59,0,-0.223999999999998
60,1,6.544
61,1,7.715
62,1,-6.136
63,0,15.92
64,0,-16.993
65,0,-3.309
66,0,7.64
67,0,10.261
68,1,-15.107
69,1,10.968
70,1,28.209
71,0,3.345
72,0,3.735
73,0,-72.125
74,1,54.871
75,0,24.496
76,1,-14.527
77,1,33.804
78,0,-6.493
79,1,12.178
80,0,-10.368
81,0,-17.195
82,0,-6.542
83,1,-17.422
84,0,10.4
85,0,3.313
86,0,51.17
87,1,-37.318
88,1,-31.367
89,1,-18.487
90,0,58.976
91,1,33.014
92,1,84.797
93,1,1.883
94,0,18.961
95,1,-34.311
96,0,0.249999999999999
97,0,14.341
98,1,31.707
99,1,29.618
100,0,50.675
101,0,-42.389
102,1,-43.99
103,0,-45.567
104,1,-20.652
105,1,6.925
106,1,14.019
107,1,11.8
108,1,-34.343
109,1,21.943
110,1,-22.454
111,0,48.599
112,1,3.857
113,0,11.205
114,0,31.063
115,0,-39.717
116,0,62.415
117,1,-17.092
118,1,23.824
119,1,20.38
120,1,-28.233
121,1,29.761
122,1,5.923
123,1,-16.26
124,1,-46.686
125,1,24.296
126,1,63.298
127,1,42.724
128,0,3.743
129,0,-19.831
130,0,38.674
131,0,-9.282
132,1,-42.245
133,0,-9.944
134,1,7.68
135,1,90.845
136,1,29.368
137,0,44.124
138,0,-52.312
139,0,39.027
140,0,23.454
141,0,-5.232
142,1,-28.84
143,0,15.818
144,1,10.305
145,0,2.448
146,0,-13.473
147,1,26.077
148,1,58.316
149,0,6.084
150,0,12.436
151,0,12.855
152,1,-16.589
153,1,36.047
154,1,-29.563
155,1,-37.149
156,0,48.458
157,1,-13.434
158,1,-32.84
159,1,5.844
160,0,-13.143
161,0,29.693
162,1,-6.2
163,0,18.393
164,1,3.37
165,0,12.985
166,1,36.618
167,0,-8.163
168,0,43.186
169,1,-23.03
170,0,-59.998
171,1,-0.904000000000001
172,0,-57.992
173,1,8.461
174,1,40.636
175,1,-60.973
176,1,16.888
177,0,-17.051
178,1,23.759
179,0,-17.041
180,0,39.644
181,1,32.636
182,1,2.165
183,1,34.038
184,1,-18.588
185,0,-4.885
186,0,18.669
187,1,-52.197
188,1,43.602
189,0,2.401
190,0,-25.17
191,0,-23.602
192,0,-17.778
193,1,1.813
194,1,-11.804
195,1,36.047
196,1,72.169
197,0,26.212
198,0,49.999
199,0,42.919
200,0,-6.341
