Subj,Class,risk_2d
1,1,181.027
2,1,311.798
3,1,355.32
4,1,378.401
5,0,-353.225
6,1,203.163
7,1,182.289
8,0,-342.462
9,0,-359.948
10,1,188.01
11,1,366.076
12,0,-183.952
13,0,352.586
14,0,-180.998
15,0,-351.148
16,1,370.724
17,1,209.753
18,1,-183.759
19,1,193.609
20,1,189.322
21,1,337.516
22,0,-364.824
23,1,183.422
24,1,336.889
25,1,381.294
26,1,-187.272
27,1,373.228
28,0,-377.784
29,0,-173.324
30,0,-332.552
31,0,-188.461
32,1,373.385
33,1,202.372
34,0,-197.911
35,0,333.621
36,1,364.081
37,1,369.768
38,0,191.504
39,0,-364.125
40,1,-348.413
41,0,340.238
42,0,-187.888
43,1,319.891
44,1,349.803
45,0,194.473
46,1,348.731
47,1,194.709
48,0,195.511
49,0,-363.031
50,1,325.079
51,0,-194.522
52,0,342.13
53,1,-184.685
54,0,-379.955
55,0,-195.189
56,0,-352.254
57,1,182.848
58,0,-189.869
59,1,186.342
60,1,-202.607
61,0,-359.97
62,0,-204.56
63,0,-165.199
64,1,388.256
65,0,-375.9
66,0,-367.759
67,1,367.073
68,0,-200.761
69,0,197.906
70,0,-197.947
71,0,-370.548
72,0,-232.082
73,0,-356.41
74,0,-190.444
75,1,381.017
76,1,367.48
77,1,365.822
78,0,-223.468
79,1,347.635
80,1,210.399
81,0,-363.235
82,1,209.089
83,0,-331.445
84,1,-326.689
85,0,221.209
86,1,180.744
87,1,-182.287
88,1,371.919
89,0,144.312
90,0,173.422
91,1,379.311
92,0,-342.622
93,1,209.033
94,0,-187.022
95,0,341.084
96,1,186.896
97,1,186.347
98,1,190.331
99,1,197.662
100,1,190.902
101,1,167.985
102,0,-349.571
103,0,-181.814
104,0,206.994
105,0,-206.19
106,1,-163.224
107,0,-350.724
108,0,-363.63
109,1,388.831
110,0,-196.687
111,0,-346.198
112,1,365.174
113,1,211.856
114,1,176.525
115,1,341.568
116,0,-198.886
117,0,-336.841
118,1,190.331
119,0,183.178
120,0,170.577
121,0,-381.608
122,0,169.403
123,1,185.169
124,1,348.722
125,0,-362.306
126,0,-338.596
127,1,361.5
128,0,-168.597
129,1,189.963
130,1,181.256
131,1,-191.01
132,0,-357.01
133,1,362.067
134,0,-365.089
135,1,368.573
136,1,208.279
137,1,188.671
138,1,201.27
139,0,-352.945
140,1,-197.571
141,0,-188.958
142,1,390.791
143,1,364.318
144,1,199.523
145,0,-332.449
146,0,-370.334
147,1,367.786
148,1,176.719
149,1,336.044
150,0,-346.442
151,0,194.8
152,1,-186.734
153,0,-207.439
154,0,-357.572
155,0,184.382
156,1,354.109
157,0,-190.875
158,0,-229.22
159,0,-347.561
160,0,351.171
161,1,205.597
162,0,199.436
163,1,367.169
164,0,-197.577
165,1,-352.781
166,1,358.784
167,1,176.834
168,1,-203.171
169,1,341.882
170,0,-358.347
171,0,333.67
172,0,-369.554
173,0,-200.644
174,0,-192.332
175,1,200.549
176,1,349.803
177,1,197.797
178,1,361.351
179,1,362.143
180,1,347.223
181,0,-183.794
182,1,355.889
183,1,361.024
184,0,351.171
185,1,355.32
186,0,-362.985
187,0,-184.279
188,0,-162.485
189,0,-330.908
190,0,-171.782
191,1,366.573
192,1,192.605
193,1,199.753
194,1,356.906
195,1,178.226
196,1,371.743
197,0,-336.751
198,1,183.604
199,0,-368.186
200,1,190.712
