Subj,Class,risk_2d
1,1,35.931
2,1,2.838
3,0,3.619
4,1,7.172
5,0,7.22
6,0,-6.78
7,0,-10.655
8,0,-12.072
9,0,5.622
10,0,22.161
11,1,-14.522
12,1,27.596
13,0,-7.697
14,0,-8.231
15,1,2.869
16,1,-7.139
17,1,-14.176
18,1,11.985
19,0,-23.021
20,0,4.843
21,1,-12.072
22,1,1.698
23,0,34.958
24,1,-3.553
25,0,9.623
26,1,2.744
27,0,-21.445
28,1,-24.136
29,0,0.716000000000001
30,0,-33.459
31,1,-16.082
32,0,21.954
33,0,-6.754
34,0,-0.938
35,1,16.242
36,1,16.139
37,0,-8.622
38,1,15.854
39,1,10.597
40,0,-1.409
41,1,15.723
42,0,-16.394
43,0,4.596
44,1,-0.0360000000000005
45,1,21.968
46,0,3.474
47,1,-14.632
48,1,8.431
49,1,3.248
50,0,10.781
51,1,2.134
52,1,25.371
53,1,9.205
54,1,-4.971
55,0,-20.494
56,0,-6.54
57,0,5.318
58,0,2.481
59,1,-21.761
60,1,-3.102
61,1,-30.495
62,0,5.846
63,0,-6.709
64,1,-7.804
65,1,-35.524
66,1,-7.035
67,1,-7.91
68,0,-33.476
69,0,8.018
70,1,11.069
71,0,-35.664
72,0,16.245
73,1,11.7
74,1,29.195
75,0,2.684
76,0,7.144
77,1,25.683
78,1,-0.351
79,0,13.276
80,1,30.256
81,1,-12.513
82,1,23.531
83,1,-32.101
84,0,2.485
85,1,-9.231
86,0,3.151
87,0,-8.092
88,0,-2.225
89,0,0.280000000000001
90,0,-17.031
91,0,-8.22
92,1,15.244
93,1,-10.463
94,0,-33.916
95,1,4.421
96,0,-6.903
97,1,-17.487
98,0,28.662
99,1,14.518
100,0,-6.452
101,1,-5.52
102,0,-9.774
103,1,17.212
104,1,19.779
105,0,-0.303
106,0,-11.655
107,1,22.356
108,1,-11.679
109,0,-3.561
110,1,-17.789
111,1,-4.64
112,1,13.956
113,1,10.459
114,1,1.582
115,0,0.891000000000001
116,0,-15.074
117,0,-39.377
118,0,-17.213
119,1,3.501
120,1,-7.295
121,1,5.11
122,1,-1.086
123,1,-27.745
124,0,4.845
125,0,8.854
126,0,36.785
127,0,5.271
128,0,16.248
129,1,2.751
130,1,15.666
131,1,3.955
132,1,-12.516
133,0,-32.456
134,1,13.355
135,0,-0.392000000000001
136,0,12.02
137,0,10.73
138,1,1.302
139,0,1.749
140,1,17.586
141,0,11.559
142,0,8.981
143,0,21.896
144,1,9.641
145,1,24.872
146,1,10.661
147,1,24.396
148,0,-9.436
149,1,-0.932999999999998
150,0,2.588
151,1,24.66
152,0,17.13
153,1,3.63
154,1,-0.73
155,1,-10.069
156,1,-12.809
157,0,-4.906
158,1,-16.944
159,1,-9.408
160,1,12.715
161,1,19.397
162,1,18.276
163,1,-6.208
164,0,-14.499
165,0,-1.798
166,1,-34.382
167,0,0.664
168,0,-25.105
169,0,7.013
170,0,16.775
171,1,6.864
172,1,11.175
173,1,12.651
174,0,3.483
175,0,22.849
176,0,-0.678
177,1,3.815
178,1,25.602
179,0,-22.6
180,0,15.488
181,1,-14.523
182,0,-12.924
183,0,2.086
184,1,13.724
185,1,24.223
186,1,0.116
187,1,-15.196
188,1,9.035
189,0,14.335
190,0,-8.771
191,1,-3.337
192,0,6.968
193,0,-18.608
194,1,-11.131
195,1,-9.169
196,0,-2.071
197,0,12.574
198,1,0.997
199,1,-10.815
200,0,-15.054
