Subj,Class,risk_2d
1,0,23.138
2,1,-6.043
3,0,-281.412
4,1,285.596
5,1,557.366
6,1,278.723
7,1,267.952
8,1,-3.797
9,0,-4.526
10,1,260.082
11,1,524.889
12,1,546.788
13,0,-538.046
14,1,-14.768
15,0,-247.008
16,1,276.727
17,0,-272.252
18,0,-559.375
19,1,41.587
20,0,-516.301
21,1,270.083
22,1,-547.576
23,1,519.837
24,1,11.122
25,1,263.554
26,0,18.349
27,1,-281.09
28,0,-537.542
29,0,8.42700000000001
30,1,558.763
31,1,-280.918
32,1,540.398
33,0,-307.964
34,0,-290.951
35,0,-275.801
36,1,268.152
37,1,285.665
38,1,279.44
39,0,-248.114
40,1,34.841
41,1,-5.415
42,0,-531.835
43,0,-273.327
44,0,8.17600000000001
45,0,-535.88
46,0,-280.918
47,1,7.184
48,0,-551.401
49,1,-15.84
50,1,525.775
51,1,260.947
52,1,281.774
53,1,-16.799
54,1,-2.57
55,0,-527.939
56,1,-15.352
57,0,-10.212
58,0,-542.025
59,1,-13.133
60,1,543.73
61,1,35.917
62,1,268.449
63,1,545.519
64,0,-551.861
65,1,531.079
66,0,7.273
67,1,-14.837
68,0,-287.28
69,0,-13.716
70,0,-542.196
71,1,285.047
72,1,285.047
73,1,254.71
74,0,-17.542
75,1,571.737
76,1,27.844
77,0,-267.006
78,0,-270.95
79,1,252.815
80,0,-531.052
81,1,547.151
82,1,578.885
83,1,263.753
84,1,256.454
85,0,-528.902
86,1,257.716
87,1,12.193
88,1,268.507
89,0,-284.177
90,1,547.151
91,1,259.611
92,0,-272.562
93,0,5.072
94,0,-23.186
95,0,-260.663
96,0,-5.341
97,0,-269.974
98,1,-15.822
99,0,16.323
100,1,555.179
101,0,-527.431
102,1,263.397
103,1,311.895
104,1,534.98
105,1,245.24
106,0,-269.52
107,0,-544.337
108,1,5.904
109,0,-530.672
110,1,543.821
111,0,-6.043
112,1,22.734
113,0,-18.207
114,0,-563.246
115,1,238.557
116,0,-275.735
117,1,285.998
118,0,-264.952
119,1,-0.879000000000003
120,0,-273.127
121,0,7.273
122,0,36.112
123,1,27.844
124,1,272.92
125,1,-3.787
126,0,-268.715
127,1,270.232
128,0,21.357
129,0,-536.316
130,1,-2.57
131,1,265.31
132,1,544.392
133,0,-534.385
134,0,-274.038
135,1,263.753
136,0,-524.841
137,1,-15.352
138,0,-8.815
139,1,546.478
140,0,4.902
141,0,-534.528
142,1,529.585
143,0,31.902
144,1,-4.096
145,1,26.323
146,0,-274.033
147,0,-549.775
148,0,-289.448
149,1,544.627
150,1,553.862
151,0,-11.053
152,1,278.318
153,0,-260.362
154,0,-531.956
155,1,276.025
156,1,6.9
157,1,-2.27
158,0,-289.086
159,0,-535.431
160,1,552.282
161,1,281.26
162,1,-0.659000000000005
163,1,531.348
164,0,-538.827
165,0,-283.266
166,1,15.774
167,0,-9.052
168,1,526.37
169,1,-19.128
170,1,552.795
171,0,-538.285
172,0,-278.533
173,0,-287.761
174,1,-2.037
175,0,26.771
176,0,-284.708
177,0,2.289
178,1,12.058
179,1,262.344
180,0,-264.952
181,0,-271.383
182,1,2.8
183,0,-262.831
184,1,13.473
185,1,27.602
186,1,5.25800000000001
187,1,-13.484
188,0,-293.233
189,0,-528.902
190,0,-553.631
191,0,34.116
192,1,547.391
193,1,277.446
194,0,-251.767
195,1,-10.604
196,0,5.288
197,1,281.939
198,1,537.673
199,0,-5.748
200,0,-543.62
