Subj,Class,risk_3d
1,0,-12.021
2,1,30.48
3,1,113.564
4,1,28.861
5,1,8.01799999999999
6,0,-41.338
7,1,45.375
8,0,41.23
9,1,-12.478
10,1,10.052
11,1,68.075
12,0,63.531
13,1,60.02
14,1,56.655
15,0,-105.223
16,1,-35.156
17,1,-8.507
18,0,-27.064
19,1,112.319
20,1,11.584
21,1,90.063
22,0,-5.485
23,0,-46.517
24,1,12.315
25,0,-19.264
26,1,-20.75
27,0,93.782
28,1,104.005
29,1,-27.513
30,1,79.522
31,1,-41.624
32,1,-58.38
33,1,-62.029
34,0,55.792
35,1,133.48
36,0,53.82
37,1,-121.283
38,1,-22.972
39,0,-23.97
40,0,60.382
41,0,112.969
42,1,44.064
43,1,46.559
44,1,23.951
45,1,-57.451
46,1,10.387
47,1,-47.766
48,1,82.041
49,1,95.306
50,1,127.123
51,0,-7.654
52,1,-21.001
53,0,25.741
54,0,61.827
55,0,46.193
56,0,16.02
57,1,-13.472
58,0,13.848
59,1,-10.803
60,0,46.561
61,1,90.499
62,0,36.55
63,1,90.737
64,1,-14.286
65,0,-20.37
66,0,38.411
67,1,-14.909
68,0,-21.845
69,1,100.837
70,0,19.487
71,1,51.026
72,1,43.901
73,1,99.229
74,1,-43.436
75,1,110.51
76,0,-2.32700000000001
77,1,94.572
78,0,3.69899999999999
79,0,57.445
80,0,-13.821
81,0,61.688
82,1,-14.243
83,1,-44.772
84,1,-69.423
85,0,28.22
86,1,90.902
87,1,49.773
88,1,72.413
89,1,-17.113
90,0,-79.292
91,1,-14.366
92,1,1.93499999999999
93,1,60.301
94,0,-30.859
95,1,14.25
96,1,-31.096
97,1,-0.0209999999999977
98,0,6.605
99,0,18.921
100,0,-40.48
101,0,3.84299999999999
102,1,-21.917
103,0,-55.856
104,1,-97.507
105,0,-19.616
106,1,-5.362
107,1,-6.552
108,1,73.186
109,0,-17.452
110,0,110.399
111,0,-65.566
112,0,-6.243
113,1,65.284
114,0,-43.835
115,0,19.073
116,0,-41.701
117,0,81.666
118,1,46.669
119,1,11.358
120,0,49.936
121,0,62.408
122,0,83.559
123,0,28.045
124,1,-35.896
125,0,19.398
126,1,-22.381
127,1,6.388
128,0,-14.206
129,1,-38.453
130,1,27.421
131,0,-59.061
132,1,-20.781
133,1,-75.819
134,1,91.254
135,1,-1.237
136,1,1.43
137,0,54.659
138,0,134.293
139,0,28.38
140,1,53.82
141,0,15.928
142,0,-73.883
143,1,45.354
144,1,-155.019
145,0,21.467
146,0,17.823
147,0,-80.823
148,0,82.213
149,1,30.811
150,1,-31.54
151,0,115.993
152,0,65.348
153,1,75.439
154,0,0.48
155,1,52.915
156,0,-1.099
157,1,-26.875
158,0,116.843
159,1,28.26
160,1,24.447
161,0,93.618
162,0,-1.68200000000001
163,1,117.636
164,1,147.627
165,1,-86.677
166,0,-36.581
167,1,66.515
168,1,40.533
169,0,-5.425
170,0,16.81
171,0,-15.609
172,1,-24.53
173,0,93.782
174,0,-44.009
175,0,86.02
176,0,-37.853
177,1,-71.744
178,1,7.94199999999999
179,0,-27.857
180,0,31.291
181,0,53.551
182,0,51.424
183,0,34.538
184,1,53.849
185,1,21.778
186,0,-89.205
187,0,66.328
188,0,5.052
189,1,-15.949
190,0,-38.01
191,0,72.585
192,1,-9.15900000000001
193,1,-3.896
194,1,80.862
195,0,-43.048
196,0,18.409
197,1,31.168
198,0,73.595
199,1,39.179
200,1,86.296
