Subj,Class,risk_3d
1,1,-94.194
2,1,-27.297
3,1,-78.699
4,1,-23.94
5,1,-6.712
6,1,-69.211
7,1,-178.993
8,1,0.985000000000004
9,1,-18.438
10,1,-129.85
11,1,-22.725
12,1,-109.874
13,1,32.457
14,1,190.323
15,1,101.226
16,1,-155.748
17,1,-28.507
18,1,2.814
19,1,-16.836
20,1,19.536
21,1,44.829
22,1,-48.066
23,1,54.02
24,1,43.926
25,0,46.442
26,0,118.832
27,0,3.52999999999999
28,0,37.286
29,0,129.132
30,1,37.22
31,0,-8.482
32,1,-56.819
33,1,-28.744
34,1,-40.886
35,1,-12.238
36,1,-11.29
37,1,191.817
38,1,100.563
39,1,94.982
40,1,-150.287
41,1,41.931
42,1,-63.526
43,1,15.094
44,1,60.383
45,1,-37.571
46,1,7.59699999999999
47,1,129.132
48,1,50.67
49,1,-94.075
50,1,-14.828
51,1,13.819
52,1,183.002
53,1,-3.18000000000001
54,1,-97.467
55,1,-39.396
56,1,42.191
57,1,-52.476
58,1,-165.253
59,1,-127.401
60,1,50.519
61,1,-74.283
62,1,-74.085
63,1,-42.649
64,1,-15.156
65,1,41.986
66,1,68.559
67,1,-153.707
68,1,136.459
69,1,-22.576
70,1,83.755
71,1,-30.448
72,1,-16.276
73,1,2.602
74,1,14.755
75,1,19.145
76,1,57.512
77,1,-104.215
78,1,26.326
79,1,-41.277
80,1,7.09300000000001
81,1,-10.428
82,1,-53.739
83,1,-44.998
84,1,-8.136
85,1,83.696
86,1,67.088
87,1,-51.708
88,1,234.727
89,1,-67.534
90,1,8.24100000000001
91,1,-26.019
92,1,-87.33
93,1,37.636
94,1,14.849
95,1,-56.23
96,1,23.655
97,1,-86.123
98,1,-64.916
99,1,-30.836
100,1,-46.564
101,1,-36.04
102,0,-58.296
103,0,-4.84300000000001
104,0,-61.145
105,0,13.517
106,0,46.612
107,0,51.087
108,0,210.308
109,0,-41.639
110,0,-58.687
111,1,-18.932
112,0,-34.845
113,0,60.51
114,0,-52.882
115,0,63.749
116,0,-8.311
117,0,-84.7
118,0,-61.46
119,0,-42.933
120,0,25.723
121,0,70.716
122,0,-61.223
123,0,172.954
124,0,2.142
125,0,42.809
126,0,-46.591
127,0,12.179
128,0,-71.464
129,0,55.523
130,0,-77.294
131,0,170.324
132,0,-10.972
133,0,35.98
134,0,3.58000000000001
135,0,54.942
136,0,29.316
137,0,50.763
138,0,-240.802
139,0,96.058
140,0,5.881
141,0,-18.128
142,1,207.609
143,0,133.161
144,0,-105.096
145,0,1.023
146,0,0.387999999999999
147,0,66.848
148,0,-93.94
149,0,-48.907
150,0,-115.18
151,0,-21.8
152,0,-78.85
153,0,-57.548
154,0,-177.58
155,0,40.614
156,0,-113.202
157,0,114.016
158,1,144.208
159,0,-46.456
160,1,141.368
161,0,-14.032
162,1,-18.621
163,0,15.675
164,0,-158.772
165,0,11.483
166,0,21.866
167,0,106.968
168,0,-2.267
169,0,29.308
170,0,-20.956
171,0,25.089
172,0,-23.583
173,0,-38.323
174,0,-68.355
175,0,-90.248
176,0,44.915
177,0,-194.57
178,0,-45.723
179,0,-39.724
180,0,-48.548
181,0,-26.749
182,1,168.525
183,0,-90.213
184,0,-87.654
185,0,-116.725
186,0,-26.878
187,0,143.7
188,0,14.734
189,0,82.415
190,0,68.593
191,0,210.092
192,0,105.786
193,0,-56.382
194,0,-84.578
195,0,14.149
196,0,4.642
197,1,95.057
198,0,-28.672
199,0,11.992
200,0,50.538
