Subj,Class,risk_2d
1,1,259.137
2,1,-57.594
3,0,57.594
4,1,259.137
5,1,316.731
6,0,-575.868
7,0,57.594
8,1,575.868
9,0,57.594
10,0,-57.594
11,1,-57.594
12,1,57.594
13,1,316.731
14,0,-575.868
15,0,-316.731
16,1,316.731
17,1,316.731
18,0,-575.868
19,1,0
20,1,316.731
21,1,575.868
22,0,-57.594
23,1,-57.594
24,0,-316.731
25,1,316.731
26,0,-259.137
27,1,259.137
28,0,-316.731
29,0,-259.137
30,0,-316.731
31,1,-57.594
32,1,259.137
33,1,575.868
34,1,575.868
35,0,-259.137
36,0,-259.137
37,1,316.731
38,1,316.731
39,1,575.868
40,1,575.868
41,1,316.731
42,1,57.594
43,1,0
44,1,-57.594
45,1,-57.594
46,0,-575.868
47,1,259.137
48,1,-57.594
49,1,316.731
50,0,57.594
51,1,316.731
52,1,575.868
53,1,-57.594
54,1,-57.594
55,0,-316.731
56,0,-57.594
57,0,-316.731
58,0,57.594
59,0,-259.137
60,1,0
61,0,-57.594
62,1,259.137
63,1,575.868
64,0,-575.868
65,1,259.137
66,0,-575.868
67,1,259.137
68,0,57.594
69,0,-316.731
70,0,0
71,0,57.594
72,0,-575.868
73,1,575.868
74,0,-575.868
75,1,259.137
76,1,316.731
77,0,-259.137
78,1,316.731
79,0,-575.868
80,1,575.868
81,1,259.137
82,1,316.731
83,1,259.137
84,1,316.731
85,1,575.868
86,1,57.594
87,1,316.731
88,0,-575.868
89,0,-57.594
90,0,-575.868
91,0,57.594
92,0,-575.868
93,0,-316.731
94,1,575.868
95,0,-259.137
96,0,-575.868
97,1,316.731
98,0,-575.868
99,1,57.594
100,0,-575.868
101,1,575.868
102,0,-316.731
103,1,57.594
104,0,-259.137
105,0,-316.731
106,0,-575.868
107,0,-259.137
108,1,575.868
109,1,259.137
110,1,-57.594
111,1,0
112,1,316.731
113,1,575.868
114,1,575.868
115,1,259.137
116,1,0
117,1,575.868
118,0,-57.594
119,1,316.731
120,1,316.731
121,0,-259.137
122,0,-575.868
123,0,-575.868
124,0,-575.868
125,0,-575.868
126,1,0
127,0,-259.137
128,0,-575.868
129,0,-259.137
130,0,-575.868
131,1,316.731
132,1,316.731
133,0,-575.868
134,1,575.868
135,1,0
136,0,-316.731
137,1,575.868
138,1,57.594
139,0,-575.868
140,1,0
141,0,-259.137
142,0,-575.868
143,1,316.731
144,1,0
145,1,259.137
146,0,-316.731
147,1,259.137
148,0,-575.868
149,1,316.731
150,0,-57.594
151,1,259.137
152,1,-57.594
153,1,259.137
154,0,-259.137
155,0,-316.731
156,0,0
157,1,575.868
158,1,316.731
159,0,57.594
160,1,575.868
161,0,-259.137
162,0,-57.594
163,1,-57.594
164,1,57.594
165,0,-259.137
166,1,259.137
167,0,0
168,0,-575.868
169,1,0
170,1,575.868
171,1,-57.594
172,1,-57.594
173,1,575.868
174,1,575.868
175,0,-259.137
176,0,0
177,1,575.868
178,0,-575.868
179,1,259.137
180,1,575.868
181,0,-316.731
182,1,316.731
183,1,575.868
184,0,-316.731
185,0,-259.137
186,0,-259.137
187,1,57.594
188,0,-57.594
189,0,-316.731
190,0,-57.594
191,1,57.594
192,0,-575.868
193,1,259.137
194,0,-259.137
195,1,575.868
196,1,316.731
197,1,575.868
198,0,57.594
199,0,57.594
200,1,57.594
