Subj,Class,risk_2d
1,1,-25.601
2,1,25.601
3,0,0
4,0,-82.459
5,0,82.459
6,0,82.459
7,1,-25.601
8,0,-82.459
9,1,-54.03
10,0,-25.601
11,0,82.459
12,1,54.03
13,0,0
14,1,82.459
15,1,54.03
16,1,82.459
17,0,25.601
18,1,82.459
19,0,-28.429
20,0,-25.601
21,0,82.459
22,0,-82.459
23,0,-28.429
24,1,82.459
25,0,-54.03
26,0,-54.03
27,0,25.601
28,1,82.459
29,0,-28.429
30,1,-82.459
31,1,54.03
32,1,82.459
33,1,25.601
34,0,28.429
35,0,0
36,1,82.459
37,1,54.03
38,1,82.459
39,1,-25.601
40,0,54.03
41,0,82.459
42,0,25.601
43,1,82.459
44,1,-82.459
45,0,-28.429
46,1,-54.03
47,1,82.459
48,1,-54.03
49,1,0
50,1,-54.03
51,1,-28.429
52,0,54.03
53,1,-54.03
54,1,25.601
55,0,-28.429
56,0,54.03
57,0,-54.03
58,1,25.601
59,0,25.601
60,0,25.601
61,1,25.601
62,1,-25.601
63,1,54.03
64,1,25.601
65,1,82.459
66,0,54.03
67,1,82.459
68,0,-54.03
69,1,-82.459
70,1,82.459
71,0,-82.459
72,1,82.459
73,1,82.459
74,1,54.03
75,0,-28.429
76,0,-25.601
77,0,-25.601
78,1,82.459
79,1,54.03
80,0,54.03
81,1,82.459
82,1,54.03
83,1,-82.459
84,1,54.03
85,1,25.601
86,1,82.459
87,0,54.03
88,1,-25.601
89,0,-82.459
90,0,54.03
91,0,0
92,0,-28.429
93,0,82.459
94,1,0
95,1,54.03
96,1,82.459
97,0,-82.459
98,1,54.03
99,1,-82.459
100,0,-28.429
101,1,25.601
102,0,-82.459
103,0,-82.459
104,0,-54.03
105,1,54.03
106,0,-82.459
107,1,-25.601
108,0,-82.459
109,1,82.459
110,0,-25.601
111,1,-25.601
112,0,54.03
113,1,54.03
114,0,54.03
115,0,54.03
116,0,-82.459
117,0,25.601
118,0,-82.459
119,0,-82.459
120,1,54.03
121,1,54.03
122,0,-82.459
123,1,-28.429
124,0,-82.459
125,1,54.03
126,0,0
127,0,-54.03
128,0,-28.429
129,0,-82.459
130,1,25.601
131,1,-25.601
132,0,-28.429
133,1,82.459
134,0,-82.459
135,1,28.429
136,0,-25.601
137,1,-25.601
138,0,82.459
139,1,-28.429
140,0,-28.429
141,0,-54.03
142,0,-54.03
143,0,-82.459
144,1,82.459
145,0,82.459
146,0,0
147,0,-82.459
148,0,54.03
149,1,82.459
150,1,82.459
151,1,82.459
152,1,82.459
153,0,-82.459
154,1,82.459
155,1,-54.03
156,1,-25.601
157,1,25.601
158,1,82.459
159,0,-54.03
160,0,-28.429
161,0,-25.601
162,1,82.459
163,0,-25.601
164,0,-25.601
165,1,-25.601
166,1,-82.459
167,0,25.601
168,0,25.601
169,1,82.459
170,0,-28.429
171,0,25.601
172,1,82.459
173,0,0
174,1,82.459
175,0,-28.429
176,0,-82.459
177,0,82.459
178,1,54.03
179,0,-82.459
180,0,-28.429
181,1,25.601
182,1,54.03
183,0,-28.429
184,1,82.459
185,0,25.601
186,0,-54.03
187,0,-25.601
188,0,82.459
189,1,28.429
190,0,82.459
191,0,-82.459
192,0,-25.601
193,1,82.459
194,1,54.03
195,0,82.459
196,0,54.03
197,0,-82.459
198,0,82.459
199,0,-28.429
200,0,82.459
