Subj,Class,risk_2d
1,0,-3145.32
2,0,3145.32
3,1,0
4,0,-3145.32
5,0,-3145.32
6,1,3145.32
7,0,-3145.32
8,1,0
9,0,-3145.32
10,0,-3145.32
11,0,3145.32
12,0,-3145.32
13,0,-3145.32
14,0,-3145.32
15,0,3145.32
16,1,3145.32
17,0,-3145.32
18,0,3145.32
19,1,3145.32
20,1,3145.32
21,1,3145.32
22,0,-3145.32
23,1,0
24,1,0
25,1,3145.32
26,0,-3145.32
27,1,0
28,1,0
29,0,3145.32
30,0,-3145.32
31,0,-3145.32
32,0,-3145.32
33,0,3145.32
34,1,3145.32
35,0,3145.32
36,1,3145.32
37,0,-3145.32
38,1,0
39,1,3145.32
40,0,3145.32
41,0,3145.32
42,0,-3145.32
43,0,3145.32
44,1,3145.32
45,1,0
46,1,0
47,1,3145.32
48,1,0
49,1,3145.32
50,0,3145.32
51,1,0
52,1,0
53,0,-3145.32
54,1,3145.32
55,1,3145.32
56,0,-3145.32
57,0,3145.32
58,1,0
59,0,-3145.32
60,0,-3145.32
61,1,0
62,1,0
63,0,-3145.32
64,0,-3145.32
65,1,0
66,0,-3145.32
67,0,3145.32
68,0,-3145.32
69,0,-3145.32
70,1,0
71,1,0
72,1,0
73,1,0
74,1,3145.32
75,1,3145.32
76,0,3145.32
77,1,0
78,0,-3145.32
79,1,3145.32
80,0,-3145.32
81,0,3145.32
82,0,-3145.32
83,0,-3145.32
84,1,3145.32
85,1,0
86,0,3145.32
87,1,3145.32
88,1,3145.32
89,0,3145.32
90,0,-3145.32
91,1,0
92,0,-3145.32
93,1,3145.32
94,0,-3145.32
95,0,-3145.32
96,1,3145.32
97,0,3145.32
98,0,3145.32
99,1,0
100,0,3145.32
101,0,3145.32
102,0,-3145.32
103,1,0
104,0,-3145.32
105,1,3145.32
106,1,0
107,1,0
108,0,-3145.32
109,1,3145.32
110,0,-3145.32
111,1,3145.32
112,1,3145.32
113,0,3145.32
114,1,0
115,0,-3145.32
116,1,3145.32
117,0,-3145.32
118,0,-3145.32
119,1,0
120,0,-3145.32
121,0,3145.32
122,0,-3145.32
123,0,3145.32
124,0,-3145.32
125,1,0
126,1,0
127,0,-3145.32
128,1,3145.32
129,1,0
130,1,0
131,1,0
132,0,-3145.32
133,1,3145.32
134,0,-3145.32
135,0,3145.32
136,0,-3145.32
137,1,0
138,1,0
139,1,0
140,1,0
141,1,3145.32
142,0,-3145.32
143,0,-3145.32
144,0,-3145.32
145,0,3145.32
146,1,3145.32
147,1,3145.32
148,1,0
149,1,0
150,0,-3145.32
151,0,-3145.32
152,0,3145.32
153,0,3145.32
154,1,3145.32
155,1,0
156,1,3145.32
157,0,-3145.32
158,0,-3145.32
159,0,-3145.32
160,0,3145.32
161,0,3145.32
162,0,3145.32
163,1,3145.32
164,0,-3145.32
165,0,-3145.32
166,1,3145.32
167,0,-3145.32
168,1,0
169,1,3145.32
170,1,3145.32
171,0,-3145.32
172,0,-3145.32
173,1,3145.32
174,1,0
175,1,0
176,0,-3145.32
177,1,0
178,0,-3145.32
179,1,3145.32
180,0,-3145.32
181,0,3145.32
182,0,3145.32
183,1,0
184,1,0
185,0,-3145.32
186,1,3145.32
187,1,3145.32
188,0,-3145.32
189,1,0
190,0,-3145.32
191,0,-3145.32
192,0,3145.32
193,0,-3145.32
194,0,-3145.32
195,0,-3145.32
196,0,-3145.32
197,0,-3145.32
198,1,3145.32
199,0,-3145.32
200,1,3145.32
