Subj,Class,risk_2d
1,0,-500.795
2,1,-500.795
3,1,500.795
4,1,500.795
5,1,500.795
6,0,-500.795
7,0,-500.795
8,1,500.795
9,1,500.795
10,1,500.795
11,1,500.795
12,1,500.795
13,1,500.795
14,1,500.795
15,1,500.795
16,0,-500.795
17,0,-500.795
18,0,-500.795
19,0,-500.795
20,1,500.795
21,0,-500.795
22,0,-500.795
23,1,500.795
24,1,500.795
25,0,-500.795
26,0,-500.795
27,1,500.795
28,1,-500.795
29,1,500.795
30,0,-500.795
31,1,500.795
32,1,500.795
33,0,-500.795
34,1,500.795
35,1,500.795
36,0,-500.795
37,1,500.795
38,0,-500.795
39,0,-500.795
40,0,-500.795
41,1,500.795
42,1,500.795
43,1,500.795
44,0,-500.795
45,0,-500.795
46,1,500.795
47,1,500.795
48,0,-500.795
49,0,-500.795
50,0,500.795
51,0,-500.795
52,1,500.795
53,0,-500.795
54,0,-500.795
55,0,-500.795
56,1,500.795
57,0,-500.795
58,1,500.795
59,0,-500.795
60,0,-500.795
61,0,-500.795
62,1,500.795
63,0,500.795
64,1,500.795
65,0,-500.795
66,0,-500.795
67,1,500.795
68,0,-500.795
69,0,-500.795
70,1,500.795
71,0,-500.795
72,0,-500.795
73,1,500.795
74,0,-500.795
75,0,-500.795
76,0,-500.795
77,1,500.795
78,1,-500.795
79,1,500.795
80,1,500.795
81,0,-500.795
82,1,500.795
83,1,500.795
84,1,500.795
85,1,500.795
86,1,500.795
87,0,-500.795
88,1,500.795
89,1,500.795
90,1,500.795
91,0,-500.795
92,0,-500.795
93,1,500.795
94,1,500.795
95,1,500.795
96,0,-500.795
97,1,500.795
98,0,-500.795
99,0,-500.795
100,0,-500.795
101,0,500.795
102,1,500.795
103,0,-500.795
104,0,-500.795
105,1,500.795
106,0,-500.795
107,0,-500.795
108,0,-500.795
109,0,-500.795
110,0,-500.795
111,1,500.795
112,0,-500.795
113,1,500.795
114,1,500.795
115,1,500.795
116,1,500.795
117,1,500.795
118,0,-500.795
119,0,-500.795
120,1,500.795
121,1,500.795
122,1,500.795
123,1,500.795
124,0,-500.795
125,1,500.795
126,1,500.795
127,0,-500.795
128,1,-500.795
129,0,-500.795
130,0,-500.795
131,0,-500.795
132,1,500.795
133,1,500.795
134,0,-500.795
135,1,500.795
136,0,-500.795
137,1,500.795
138,1,500.795
139,0,-500.795
140,0,-500.795
141,1,500.795
142,0,-500.795
143,0,-500.795
144,0,-500.795
145,0,-500.795
146,1,500.795
147,0,-500.795
148,1,500.795
149,0,-500.795
150,1,500.795
151,1,500.795
152,0,-500.795
153,1,500.795
154,0,-500.795
155,0,-500.795
156,1,500.795
157,0,-500.795
158,0,-500.795
159,0,-500.795
160,1,-500.795
161,1,-500.795
162,0,-500.795
163,0,-500.795
164,1,500.795
165,0,-500.795
166,0,-500.795
167,0,-500.795
168,1,500.795
169,0,-500.795
170,1,500.795
171,1,500.795
172,1,500.795
173,0,500.795
174,1,500.795
175,0,-500.795
176,1,500.795
177,1,500.795
178,0,-500.795
179,1,-500.795
180,1,500.795
181,0,-500.795
182,0,-500.795
183,1,500.795
184,1,500.795
185,0,-500.795
186,0,-500.795
187,1,500.795
188,1,500.795
189,1,500.795
190,0,-500.795
191,1,500.795
192,0,-500.795
193,0,-500.795
194,1,-500.795
195,0,-500.795
196,1,-500.795
197,0,-500.795
198,1,500.795
199,0,-500.795
200,1,500.795
