Subj,Class,risk_2d
1,1,-40.274
2,0,40.274
3,1,40.274
4,1,-40.274
5,0,-40.274
6,1,40.274
7,1,-40.274
8,1,-40.274
9,0,-40.274
10,0,40.274
11,1,0
12,0,-40.274
13,1,40.274
14,0,-40.274
15,0,-40.274
16,1,-40.274
17,1,-40.274
18,0,40.274
19,0,0
20,1,40.274
21,0,-40.274
22,1,40.274
23,0,0
24,1,-40.274
25,1,-40.274
26,0,-40.274
27,0,40.274
28,1,-40.274
29,0,-40.274
30,0,0
31,0,-40.274
32,0,-40.274
33,0,-40.274
34,1,40.274
35,0,-40.274
36,1,40.274
37,1,0
38,0,-40.274
39,0,-40.274
40,1,40.274
41,0,40.274
42,0,0
43,1,0
44,0,40.274
45,1,40.274
46,0,40.274
47,1,-40.274
48,0,-40.274
49,1,40.274
50,0,-40.274
51,1,0
52,0,40.274
53,1,40.274
54,1,-40.274
55,0,-40.274
56,0,-40.274
57,0,-40.274
58,1,40.274
59,1,40.274
60,0,-40.274
61,1,-40.274
62,1,-40.274
63,1,40.274
64,0,-40.274
65,0,40.274
66,0,40.274
67,0,-40.274
68,1,40.274
69,0,-40.274
70,0,-40.274
71,0,40.274
72,0,-40.274
73,0,-40.274
74,1,40.274
75,1,-40.274
76,1,-40.274
77,1,40.274
78,1,40.274
79,0,-40.274
80,0,-40.274
81,0,-40.274
82,1,-40.274
83,0,-40.274
84,0,40.274
85,1,-40.274
86,0,-40.274
87,1,-40.274
88,1,0
89,1,40.274
90,1,40.274
91,0,-40.274
92,1,-40.274
93,0,-40.274
94,1,-40.274
95,1,40.274
96,0,40.274
97,0,-40.274
98,1,40.274
99,0,-40.274
100,1,-40.274
101,1,40.274
102,0,-40.274
103,0,40.274
104,0,-40.274
105,0,-40.274
106,0,-40.274
107,0,-40.274
108,1,40.274
109,1,40.274
110,1,40.274
111,1,-40.274
112,0,40.274
113,0,-40.274
114,0,40.274
115,1,-40.274
116,0,-40.274
117,1,-40.274
118,0,-40.274
119,1,40.274
120,0,40.274
121,0,-40.274
122,0,-40.274
123,1,40.274
124,0,40.274
125,1,-40.274
126,1,40.274
127,1,40.274
128,1,-40.274
129,1,-40.274
130,0,40.274
131,0,-40.274
132,1,0
133,0,40.274
134,1,-40.274
135,1,40.274
136,0,40.274
137,0,40.274
138,1,-40.274
139,0,0
140,0,-40.274
141,0,40.274
142,0,-40.274
143,0,-40.274
144,1,40.274
145,1,40.274
146,0,40.274
147,0,0
148,1,40.274
149,1,40.274
150,1,40.274
151,0,-40.274
152,0,0
153,0,-40.274
154,0,40.274
155,1,40.274
156,0,0
157,1,40.274
158,1,-40.274
159,0,40.274
160,1,-40.274
161,1,40.274
162,0,40.274
163,1,40.274
164,1,40.274
165,0,40.274
166,0,40.274
167,1,-40.274
168,1,40.274
169,1,40.274
170,1,0
171,0,40.274
172,1,-40.274
173,0,-40.274
174,1,-40.274
175,1,40.274
176,0,-40.274
177,1,0
178,1,-40.274
179,1,40.274
180,0,-40.274
181,1,40.274
182,0,-40.274
183,0,-40.274
184,0,40.274
185,1,-40.274
186,0,-40.274
187,1,40.274
188,1,40.274
189,0,40.274
190,0,-40.274
191,0,-40.274
192,1,40.274
193,0,40.274
194,1,0
195,0,-40.274
196,0,-40.274
197,1,40.274
198,0,40.274
199,0,40.274
200,0,-40.274
