Subj,Class,risk_2d
1,0,254.925
2,1,254.925
3,1,254.925
4,0,254.925
5,0,-254.925
6,0,-254.925
7,1,-254.925
8,0,-254.925
9,1,254.925
10,0,254.925
11,1,254.925
12,1,254.925
13,1,254.925
14,0,-254.925
15,0,-254.925
16,0,-254.925
17,0,254.925
18,1,254.925
19,1,-254.925
20,0,-254.925
21,0,-254.925
22,0,-254.925
23,0,254.925
24,1,254.925
25,1,-254.925
26,1,-254.925
27,0,-254.925
28,1,-254.925
29,0,-254.925
30,1,254.925
31,1,254.925
32,0,-254.925
33,0,-254.925
34,0,-254.925
35,1,254.925
36,0,-254.925
37,1,254.925
38,1,254.925
39,1,254.925
40,1,254.925
41,1,254.925
42,1,254.925
43,0,254.925
44,0,-254.925
45,1,254.925
46,0,-254.925
47,1,254.925
48,0,254.925
49,1,254.925
50,1,254.925
51,1,254.925
52,0,-254.925
53,0,-254.925
54,1,-254.925
55,0,254.925
56,1,-254.925
57,1,254.925
58,1,254.925
59,1,254.925
60,0,-254.925
61,1,254.925
62,0,-254.925
63,0,-254.925
64,1,-254.925
65,1,254.925
66,1,-254.925
67,0,-254.925
68,1,254.925
69,0,254.925
70,0,-254.925
71,0,-254.925
72,1,254.925
73,0,-254.925
74,1,254.925
75,0,-254.925
76,0,-254.925
77,0,-254.925
78,0,-254.925
79,1,254.925
80,0,-254.925
81,0,254.925
82,1,254.925
83,0,-254.925
84,0,-254.925
85,0,-254.925
86,0,-254.925
87,0,-254.925
88,1,-254.925
89,0,254.925
90,1,-254.925
91,0,-254.925
92,0,-254.925
93,0,-254.925
94,0,254.925
95,1,254.925
96,1,254.925
97,0,-254.925
98,0,254.925
99,0,-254.925
100,0,-254.925
101,1,254.925
102,1,254.925
103,0,-254.925
104,1,-254.925
105,0,-254.925
106,0,-254.925
107,1,254.925
108,0,-254.925
109,1,254.925
110,0,-254.925
111,0,-254.925
112,0,-254.925
113,0,-254.925
114,0,-254.925
115,0,254.925
116,1,-254.925
117,0,-254.925
118,0,-254.925
119,0,-254.925
120,1,254.925
121,0,-254.925
122,0,-254.925
123,1,254.925
124,1,-254.925
125,1,254.925
126,1,254.925
127,0,-254.925
128,1,254.925
129,1,-254.925
130,1,254.925
131,0,254.925
132,0,-254.925
133,1,254.925
134,1,-254.925
135,0,254.925
136,1,254.925
137,1,254.925
138,1,254.925
139,0,-254.925
140,1,254.925
141,0,-254.925
142,0,-254.925
143,0,-254.925
144,0,-254.925
145,0,254.925
146,0,-254.925
147,1,254.925
148,0,-254.925
149,1,-254.925
150,0,-254.925
151,0,-254.925
152,1,254.925
153,0,-254.925
154,1,254.925
155,0,-254.925
156,1,-254.925
157,1,254.925
158,0,-254.925
159,0,-254.925
160,1,-254.925
161,0,254.925
162,1,254.925
163,0,-254.925
164,0,-254.925
165,1,254.925
166,0,-254.925
167,0,-254.925
168,1,254.925
169,0,-254.925
170,1,-254.925
171,0,-254.925
172,0,-254.925
173,0,-254.925
174,0,-254.925
175,0,-254.925
176,0,-254.925
177,1,254.925
178,1,254.925
179,0,254.925
180,0,-254.925
181,0,-254.925
182,1,254.925
183,1,254.925
184,0,-254.925
185,1,254.925
186,1,254.925
187,1,254.925
188,0,-254.925
189,0,-254.925
190,1,254.925
191,0,-254.925
192,1,254.925
193,0,-254.925
194,0,-254.925
195,1,254.925
196,0,-254.925
197,1,254.925
198,1,254.925
199,1,-254.925
200,1,254.925
