Subj,Class,risk_1d
1,1,-493.024
2,1,-493.024
3,1,-493.024
4,1,-493.024
5,0,493.024
6,1,-493.024
7,1,-493.024
8,0,493.024
9,0,493.024
10,1,-493.024
11,1,-493.024
12,0,493.024
13,0,493.024
14,0,493.024
15,0,493.024
16,1,-493.024
17,1,-493.024
18,1,-493.024
19,1,-493.024
20,1,-493.024
21,1,-493.024
22,0,493.024
23,1,-493.024
24,1,-493.024
25,1,493.024
26,1,-493.024
27,1,493.024
28,0,-493.024
29,0,493.024
30,0,493.024
31,0,493.024
32,1,-493.024
33,1,-493.024
34,0,493.024
35,0,493.024
36,1,-493.024
37,1,-493.024
38,0,493.024
39,0,-493.024
40,1,-493.024
41,0,493.024
42,0,493.024
43,1,-493.024
44,1,-493.024
45,0,493.024
46,1,-493.024
47,1,-493.024
48,0,493.024
49,0,-493.024
50,1,-493.024
51,0,493.024
52,0,493.024
53,1,-493.024
54,0,493.024
55,0,493.024
56,0,493.024
57,1,-493.024
58,0,493.024
59,1,-493.024
60,1,-493.024
61,0,493.024
62,0,493.024
63,0,493.024
64,1,493.024
65,0,493.024
66,0,493.024
67,1,-493.024
68,0,493.024
69,0,493.024
70,0,493.024
71,0,493.024
72,0,493.024
73,0,493.024
74,0,493.024
75,1,-493.024
76,1,-493.024
77,1,493.024
78,0,493.024
79,1,-493.024
80,1,-493.024
81,0,493.024
82,1,-493.024
83,0,493.024
84,1,-493.024
85,0,493.024
86,1,-493.024
87,1,-493.024
88,1,493.024
89,0,493.024
90,0,493.024
91,1,-493.024
92,0,493.024
93,1,-493.024
94,0,493.024
95,0,493.024
96,1,-493.024
97,1,-493.024
98,1,-493.024
99,1,-493.024
100,1,-493.024
101,1,-493.024
102,0,493.024
103,0,493.024
104,0,493.024
105,0,493.024
106,1,-493.024
107,0,493.024
108,0,493.024
109,1,-493.024
110,0,493.024
111,0,493.024
112,1,-493.024
113,1,-493.024
114,1,-493.024
115,1,-493.024
116,0,493.024
117,0,493.024
118,1,-493.024
119,0,493.024
120,0,493.024
121,0,493.024
122,0,493.024
123,1,-493.024
124,1,-493.024
125,0,493.024
126,0,493.024
127,1,-493.024
128,0,493.024
129,1,-493.024
130,1,-493.024
131,1,-493.024
132,0,-493.024
133,1,-493.024
134,0,493.024
135,1,-493.024
136,1,-493.024
137,1,-493.024
138,1,-493.024
139,0,493.024
140,1,-493.024
141,0,493.024
142,1,-493.024
143,1,-493.024
144,1,-493.024
145,0,493.024
146,0,493.024
147,1,-493.024
148,1,-493.024
149,1,-493.024
150,0,-493.024
151,0,493.024
152,1,-493.024
153,0,493.024
154,0,493.024
155,0,493.024
156,1,-493.024
157,0,493.024
158,0,493.024
159,0,493.024
160,0,493.024
161,1,-493.024
162,0,493.024
163,1,-493.024
164,0,493.024
165,1,-493.024
166,1,-493.024
167,1,-493.024
168,1,-493.024
169,1,-493.024
170,0,493.024
171,0,493.024
172,0,-493.024
173,0,493.024
174,0,493.024
175,1,-493.024
176,1,-493.024
177,1,-493.024
178,1,-493.024
179,1,-493.024
180,1,-493.024
181,0,493.024
182,1,-493.024
183,1,-493.024
184,0,493.024
185,1,-493.024
186,0,493.024
187,0,493.024
188,0,493.024
189,0,493.024
190,0,493.024
191,1,-493.024
192,1,-493.024
193,1,-493.024
194,1,493.024
195,1,-493.024
196,1,493.024
197,0,493.024
198,1,-493.024
199,0,493.024
200,1,-493.024
